Minister,Row_ID,Column I,Column II,Column III
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,9,15. Encouragement of rubber related products aimed at local and foreign markets,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,10,16. Formulation and implementation of a plan for proper utilization of lands in the estate sector,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,11,"17. Issuance of licenses related to fragmentation of tea, rubber and coconut and their control",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,12,18. Implementation of a programme to encourage small plantation crop growers.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,13,19. Introduction of high yielding varieties to farmers in collaboration with research institutes.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,14,20. Expansion of export market opportunities and production of high value items through value addition to local products using modern technology.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,15,21. Take measures to direct small scale agri-entrepreneurs to the global economy by ensuring the security of the minor crops industry.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,16,Duties & Functions,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,17,22. Provision of necessary incentives and facilities to increase the yield by supplying quality seeds and plants for minor crop cultivations.,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,18,23. Implementation of policies for promotion of sustainable resource use and bio protection including value added production.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,19,24. Development of local crops such as cinnamon and pepper for the export market under the Sri Lanka Brand instead of re-export.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,20,25. Revive closed down sugar factories.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,21,26. Implementation of a technology based programme for sparse water utilization in sugarcane cultivation.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,22,27. Cultivation of maize required for Thriposha and animal feed within the country.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,23,28. Establish export villages for small plantation crops.,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,24,"29. Development, promotion and research on coconut, kithul and palmyrrah related industries.",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,25,"30. Development of strategies to meet the local demand for coconut, and to export of value added products of coconut, thambili and kurumba.",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,26,"31. Optimum utilization of plantation lands through multiple cropping and integrated farming, thereby increasing production and employment.",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,27,Duties & Functions,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,28,"32. Introduction of high yielding coconut plant varieties, taking into consideration geographical factors.","Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,29,"33. Development of technology infused coconut, kitul and palmryah based industries targeting the local and foreign markets.",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,30,34. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,31,35. Supervision of the Institutions listed in Column II,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,32,Duties & Functions,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,33,Implementing a programme to resuscitate businesses and failed industries,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,34,Protecting and strengthening local entrepreneurs and businessmen,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,35,Implementing an integrated programme with relevant institutions for resolving issues faced by all industrialists,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,36,Establishing a single integrated mechanism for executing import-export process in an efficient manner,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,37,"Formulating and implementing policies, programmes and projects covering all provinces to strengthen export related production process",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,38,Providing necessary facilities for the development of infrastructure facilities in Industrial Estates,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,39,"Explore by adoption of modern high-technology, mineral resources that are expected to be found underground and in the sea, and exploiting such resources to strengthen the countries' production process.",,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,40,Development of small and medium scale enterprises,,All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,41,,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,42,,,
MINISTER_OF_INDUSTRIES_CONTD.,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_INDUSTRIES_CONTD.,2,"13. Prioritizing and encouraging the promotion of rural industries including rattan, brass, pottery, furniture as value addition industries.",,
MINISTER_OF_INDUSTRIES_CONTD.,3,"14. Providing opportunities and incentives for the cultivation of raw materials in state lands on a long term lease basis under a cooperative system as a remedial measure to resolve problems of raw materials in relation to carpentry, rattan industry and reed industry",,
MINISTER_OF_INDUSTRIES_CONTD.,4,15. Providing remedies to problems of raw material supplies faced by timber and furniture producers,,
MINISTER_OF_INDUSTRIES_CONTD.,5,16. Resolving problems of raw material supplies and market access for traditional industries such as foundry industry,,
MINISTER_OF_INDUSTRIES_CONTD.,6,"17. Expanding the production and supply of garments in the local market in Sri Lanka, and developing the tourism market for local garments",,
MINISTER_OF_INDUSTRIES_CONTD.,7,18. Formulating a programme for the supply of dyes and other high quality raw material required for the Batik industry.,,
MINISTER_OF_INDUSTRIES_CONTD.,8,19. Implementing a special programme for popularizing Batik and Handloom industry locally and abroad,,
MINISTER_OF_INDUSTRIES_CONTD.,9,20. Taking measures for the creation of a textile marketing cities,,
MINISTER_OF_INDUSTRIES_CONTD.,10,21. Taking measures to operate textile production market in an open and competitive manner,,
MINISTER_OF_INDUSTRIES_CONTD.,11,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_INDUSTRIES_CONTD.,12,Promotion and regulation of the gem and jewelery industry and trade,,
MINISTER_OF_INDUSTRIES_CONTD.,13,Modernizing gem and mineral resources based industries through a competitive creative approach with the private sector,,
MINISTER_OF_INDUSTRIES_CONTD.,14,"Restricting the export of gems without value addition, and instead promote the export of value added gem based products",,
MINISTER_OF_INDUSTRIES_CONTD.,15,Provide training opportunities for obtaining latest technical know-how for those involved in the gem related industry and those interested in the industry.,,
MINISTER_OF_INDUSTRIES_CONTD.,16,Taking steps to simplify the licensing process required for the gem industry,,
MINISTER_OF_INDUSTRIES_CONTD.,17,Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_INDUSTRIES_CONTD.,18,Supervision of the Institutions listed in Column II,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,2,Statutory Institutions and Public Corporations listed in Column II based on the national policies implemented by the government.,"5. National Physical Planning Department
6. Condominium Management Authority (Common Amenities Board)
7. Sri Lanka Land Development Corporation and its subsidiaries and related institutions
8. National Housing Development Authority
9. Building Material Corporation Limited
10. Department of Buildings
11. Department of Government Factories
12. Construction Industry Development Authority
13. State Engineering Corporation
14. National Equipment and Machinery Organization
15. Ocean View Development (Pvt) Ltd.
16. Marine Environment Protection Authority
17. Department of Coast Conservation and Coastal Resource Management
18. New Villages Development Authority for Plantation Region
19. Plantation Human Development Trust
20. Saumyamoothi Thondaman Memorial Foundation
21. Estate Sector Self-Employment Revolving Fund","• Town and Country Planning Ordinance, No. 13 of 1946
• Apartment ownership Act No. 11 of 1973
• Apartment Ownership (Special Provisions) Act No. 23, 2018
• Apartment Ownership (Special Provisions) Act No. 04, 1999
• Common Amenities Board Act No. 10 of 1973
• Colombo District (Low Lying Areas) Reclamation and Development Board Act, No. 15 of 1968
• National Housing Development Authority Act No.17 of 1979
• Industries Development Act, No. 33 of 2014
• Marine Pollution Prevention Act, No. 35 of 2008
• Coast Conservation Act, No. 57 of 1981
• New Villages Development Authority for Plantation Region Act, No. 32 of 2018
• Saumyamoothi Thondaman Memorial Foundation Act, No. 19 of 2005
• All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,3,,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,4,Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,5,"Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,6,Planning and development of metropolis and suburbs,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,7,"Systematic promotion and regulation of integrated economic, social and physical development of urban areas",,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,8,Construction and development of housing complexes for shanty dwellers and low income groups.,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,9,Implementation of new housing projects and provision of credit facilities to resolve housing problems of middle class families,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,10,Introducing storied housing schemes on reasonable rental basis for those seeking temporary residency on rent basis,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,11,Incentivizing investors to launch new housing projects by providing lands at concessionary prices to housing construction companies,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,12,10. Management of Urban Solid Waste,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,13,11. Adopting measures to prevent the disposal of waste in an irresponsible manner,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,14,12. Formulating a programme to regulate all urban construction in terms of urban development plans,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,15,13. Ensure that all urban construction projects provide for vehicle parks and access facilities for disabled persons.,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,16,14. Preparation of National Physical Plans and Regional Physical Plans,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,17,15. Directing and regulating all construction activities to be based on national physical plans to ensure integrated urban development,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,18,16. Maintenance and regulation of condominium property,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,19,17. Public condominium reforms and transferring ownership of houses efficiently and speedily.,,Laws and Ordinance to be Implemented
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,20,18. Matters relating to reclamation and development of low lying areas,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,21,19. Providing necessary guidance for the development of underserved areas and marshy lands in urban areas based on a common plan,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,22,20. Establish standards and norms for government quarters and other buildings,"Departments, Statutory Institutions & Public Corporations",
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,23,21. Implement housing schemes and housing financial grants programmes to service housing needs of people including low income recipients and particular community groups,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,24,22. Provide guidance to rural communities on environmental friendly and cost effective techniques for housing construction,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,25,23. Provide mechanical engineering services to government institutions,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,26,"24. Regulation, registration, regularization and standardization of activities in the construction sector in line with relevant rules and regulations and standards",,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,27,25. Provide consultancy and regulatory services for the construction industries,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,28,26. Provide training on heavy construction equipment operation and maintenance,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,29,27. Develop basic infrastructure in remote rural areas using appropriate technology,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,30,28. Develop building material industry,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,31,29. Strengthen local construction personnel,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,32,30. Strengthen and safeguard local small and medium scale subcontractors,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,33,31. Engineering consultancy services and construction work,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,34,Duties & Functions,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,35,Prevention of marine pollution,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,36,Preparation and implementation of an action plan for the prevention of marine and marine related pollution,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,37,Coast Conservation and Protection,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,38,Implementing ocean cleanliness programmes for the prevention of damage caused to the coastal belt and sea bed by the disposal of waste,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,39,Creation of new villages and townships aimed at developing housing and infrastructure for landless employed in government and privately owned plantation companies,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,40,"Adopting necessary measures for the provision of basic facilities, livelihood generation and community development projects including other requirements for empowerment of plantation community economically, socially and culturally",,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,41,Development of basic infrastructure in rural estate sector,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,42,Establishing 'People-Centric Boards and People-Centric Centers' giving pride of place to estate sector related community leadership and community participation.,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,43,Implement a special programme to ensure primary education and healthcare for children in estate communities.,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,44,Duties & Functions,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,45,41. All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_URBAN_DEVELOPMENT_AND_HOUSING_CONTD.,46,42. Supervision of all Institutions listed in Column II,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,2,"5. Adoption of necessary measures to widen international cooperation in accordance with national policies, coordination and provision of necessary advice to the government.",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,3,6. Responding appropriately to counteract adverse propaganda affecting the good image of Sri Lanka and stabilize the image of Sri Lanka,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,4,"7. Active engagement with international and regional associations of political, economic, environmental, social and cultural cooperation",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,5,"8. Maintenance of diplomatic relations with foreign countries, and conduct negotiations in relation to treaties, agreements and conventions",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,6,9. Provision of diplomatic immunities and privileges,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,7,"10. Provision of necessary assistance to relevant Ministries and Institutions for the promotion of external trade, investment, tourism, employment and external financial relations",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,8,11. Consolidating foreign relations required for the protection of territorial integrity and maritime rights of Sri Lanka,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,9,12. Adoption of necessary measures related to the welfare of Sri Lankan residents in foreign countries,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,10,13. Provision of consular services,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,11,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,12,14. Administration of personnel in Sri Lanka Foreign Service and those attached to overseas diplomatic missions and take measures to enhance their professional skills.,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,13,15. Studying geo-political trends and advising the government on strategies to be adopted in the management of such trends in a manner beneficial to the interest of Sri Lanka,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,14,16. Supervising all Institutions referred to in Column II and matters relating to all subjects assigned to such Institutions,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,15,17. Supervision of all Institutions listed in Column II,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,16,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,17,"Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.","J.R. Jayewardene Centre
Department of Public Trustee
Central Cultural Fund
Buddha Sasana Fund
Buddhist Renaissance Fund
Department of Cultural Affairs
Department of Archaeology
Tower Hall Theatre Foundation
National Arts Council
Gramodaya Folk Arts Centre
Galle Heritage Foundation
Mahinda Rajapaksa National Tele Cinema Park
National Performing Arts Theatre (Nelum Pokuna)
""Ape Gama""","• National Archives Act No. 48 of 1973
• Central Cultural Fund Act No. 57 of 1980
• Public Trustee Ordinance, No. 1 of 1922
• Cultural Properties Act No. 73 of 1988
• Arts Council of Ceylon Act No. 18 of 1952
• Antiquities Ordinance No. 9 of 1940
• Tower Hall Theatre Foundation Act No. 01 of 1978
• Sigiri Heritage Foundation Act No. 62 of 1998
• Galle Heritage Foundation Act, No. 7 of 1994
• All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,18,Assure the right to practice all religions including Buddhism,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,19,Protect all rights granted to all religions and take action against religious extremism,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,20,Provision of facilities to promote Dhamma School education,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,21,Conservation and Development of sacred areas,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,22,Implementation and monitoring of programmes in relation to Buddhist religious and cultural affairs,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,23,Implementation and monitoring of programmes in relation to Hindu religious and cultural affairs,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,24,Implementation and monitoring of programmes in relation to Christian religious and cultural affairs,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,25,Implementation and monitoring of programmes in relation to Muslim religious and cultural affairs,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,26,Development of places of religious worship in remote areas.,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,27,Creation of a digital archaeological encyclopedia for all religions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,28,Duties & Functions,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,29,14. Systematic management and preservation of state records,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,30,"15. Administration of the Central Cultural Fund, and taking action to conduct a study for its restructuring",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,31,16. Adoption of necessary measures for the advancement of all aspects in the national culture of Sri Lanka,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,32,17. Maintenance of cultural relations with foreign countries,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,33,18. Extending necessary cooperation for tourism promotion programmes that showcase the pride of cultural and national heritage in a manner that protects cultural and archeological heritages.,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,34,19. Identifying trends in the employment of cultural contribution in building inter-ethnic cooperation and taking necessary measures to implement them,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,35,"20. Adoption of necessary measures for the conservation of historical, archeological and cultural heritages",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,36,21. Adoption of necessary measures for the promotion of modern and traditional cultural creations and to incentivize artistes,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,37,"22. Identification and implementation of measures for the advancement of Drama, Music and Dancing",,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,38,23. Introduction of a mechanism for payment of royalties in line with international conventions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,39,Duties & Functions,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,40,All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_FOREIGN AFFAIRS_CONTINUED,41,Supervision of all Institutions listed in Column II,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_POWER_AND_ENERGY_CONTD.,2,5. Meeting the electricity needs of Sri Lanka and safeguarding energy security,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,3,6. Management of demand to ensure energy efficiency,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,4,7. Implementation of a power generation plan based on long-term requirements,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,5,8. Making the power transmission and distribution processes efficient,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,6,9. Creation of a smart network to ensure efficient use of generated electricity.,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,7,10. Reduction of costs for generating electricity and removal of uncertainties during generation.,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,8,11. Controlling greenhouse gas emissions,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,9,12. Rural electrification,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,10,"13. Coordination and implementation of import, refining, storage, distribution and marketing of petroleum-based products and natural gas",,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,11,14. Petroleum production and refining,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,12,15. Exploration of petroleum and natural gases and related activities,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,13,"16. Matters relating to production of gas and by-products from petroleum production sources, maintenance of stocks, production and distribution",,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,14,17. Development of infrastructure facilities in relation to the supply and distribution of fuel,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,15,Duties & Functions,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,16,"18. Formulation of an appropriate energy policy for the control, regulation and utilization of energy resources","Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_POWER_AND_ENERGY_CONTD.,17,19. Development of Renewable Energy,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,18,"20. Encouraging the use of solar power systems and solar battery systems to ensure the availability of low-cost energy for households, office and factories",,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,19,21. Encouraging the private sector and entrepreneurs to undertake renewable energy projects,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,20,22. Increasing energy generation using industrial waste,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,21,23. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,22,24. Supervision of the Institutions listed in Column II,,
MINISTER_OF_POWER_AND_ENERGY_CONTD.,23,,,
MINISTER_OF_ENVIRONMENT_CONTD.,1,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_ENVIRONMENT_CONTD.,2,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_ENVIRONMENT_CONTD.,3,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_ENVIRONMENT_CONTD.,4,4. Formulation of policies and plans for environmental conservation and management,,
MINISTER_OF_ENVIRONMENT_CONTD.,5,5. Taking necessary steps to develop national and international cooperation for the protection of the environment for present and future generations.,,
MINISTER_OF_ENVIRONMENT_CONTD.,6,6. Formulation and implementation of programmes to combat environmental pollution,,
MINISTER_OF_ENVIRONMENT_CONTD.,7,7. Formulation of policies and laws and implementation of strategies to create sustainable development with an economy that has least environmental changes and carbon use.,,
MINISTER_OF_ENVIRONMENT_CONTD.,8,8. Creation of a positive attitude among the people on the importance of the sustainable environment concept,,
MINISTER_OF_ENVIRONMENT_CONTD.,9,9. Issuance of environmental feasibility licenses and reviewing the process,,
MINISTER_OF_ENVIRONMENT_CONTD.,10,10. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_ENVIRONMENT_CONTD.,11,11. Supervision of all the Institutions listed in Column II,,
MINISTER_OF_ENVIRONMENT_CONTD.,12,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_ENVIRONMENT_CONTD.,13,Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_ENVIRONMENT_CONTD.,14,"Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_ENVIRONMENT_CONTD.,15,Taking necessary measures to incentivize sports activities in Sri Lanka.,,
MINISTER_OF_ENVIRONMENT_CONTD.,16,Promotion of infrastructure and facilitation required to achieve anticipated objectives in the sports field.,,
MINISTER_OF_ENVIRONMENT_CONTD.,17,"Promotion of sports education, training and research",,
MINISTER_OF_ENVIRONMENT_CONTD.,18,Formulation of new strategies and implementation of programmes to harness the potential of sports in building the image of Sri Lanka internationally,,
MINISTER_OF_ENVIRONMENT_CONTD.,19,Expansion of opportunities for athletes to participate in international competitions,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,1,9. Promotion of facilities to provide physical fitness for the general public and coordination of activities,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,2,10. Adoption of measures for promoting sports medical facilities and combating doping in sports,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,3,11. Development and management of sports complexes,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,4,12. Promotion of sports associations and sports competitions,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,5,13. Formulation and implementation of attitudinal development programmes aimed at a national programme for meeting the aspirations of the youth,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,6,14. Implementation of youth-centric international development cooperation programmes,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,7,15. Implementation of skills development programmes aimed at unemployed youth,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,8,16. Youth organizations related regulatory and development activities,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,9,"17. Formulating special programmes targeting youth community in such a way as to accord social recognition of the youth competencies, skills and creativity thus enabling them to achieve their objectives",,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,10,18. Establishing a 'Youth Human Resources Data-bank' facilitating local and foreign employment opportunities,,
